code,name,point_code,note1,note2
K514-2 3,胸腔鏡下肺悪性腫瘍手術 肺葉切除又は1肺葉を超えるもの,P21 13 1R,ロボット支援下手術の場合,
K514-3,移植用肺採取術（死体）（両側）,P21 42 00,,
K514-4,同種死体肺移植術,P21 43 00,,
K514-5,移植用部分肺採取術（生体）,P21 42 00,,
K514-6,生体部分肺移植術,P21 43 0B,,
K515,肺剥皮術,P13 17 00,,
K516,気管支瘻閉鎖術,P35 35 00,,
K517,肺縫縮術,P21 36 00,,
K518 1,気管支形成手術 楔状切除術,P35 33 00,,
K518 2,気管支形成手術 輪状切除術,P35 33 00,,
K519,先天性気管狭窄症手術,P32 33 00,気管を端々吻合する場合,
K519,先天性気管狭窄症手術,P32 43 00,肋軟骨グラフトを行う場合,
K520 1,食道縫合術（穿孔、損傷） 頸部手術,Q13 30 00,,
K520 2,食道縫合術（穿孔、損傷） 開胸手術,Q14 30 00,,
K520 3,食道縫合術（穿孔、損傷） 開腹手術,Q15 30 00,,
K520 4,食道縫合術（穿孔、損傷） 内視鏡によるもの,Q15 30 21,,
K521 1,食道周囲膿瘍切開誘導術 開胸手術,Q14 16 00,,
K521 2,食道周囲膿瘍切開誘導術 胸骨切開によるもの,Q14 16 00,,
K521 3,食道周囲膿瘍切開誘導術 その他のもの（頸部手術を含む。）,Q13 16 00,,
K522 1,食道狭窄拡張術 内視鏡によるもの,Q12 33 21,,
K522 2,食道狭窄拡張術 食道ブジー法,Q12 33 24,,
K522 3,食道狭窄拡張術 拡張用バルーンによるもの,Q12 33 24,,
K522-2,食道ステント留置術,Q12 33 24,,
K522-3,食道空置バイパス作成術,Q13 12 00,,
K523 1,食道異物摘出術 頸部手術によるもの,Q13 17 00,,
K523 2,食道異物摘出術 開胸手術によるもの,Q12 17 00,,
K523 3,食道異物摘出術 開腹手術によるもの,Q15 17 00,,
K523-2,硬性内視鏡下食道異物摘出術,Q12 17 21,,
K524 1,食道憩室切除術 頸部手術によるもの,Q13 10 00,,
K524 2,食道憩室切除術 開胸によるもの,Q14 10 00,,
K524-2,胸腔鏡下食道憩室切除術,Q14 10 11,,
K524-3,腹腔鏡下食道憩室切除術,Q14 10 11,,
K525 1,食道切除再建術 頸部、胸部、腹部の操作によるもの,Q14 12 04,,
K525 2,食道切除再建術 胸部、腹部の操作によるもの,Q14 12 00,,
K525 3,食道切除再建術 腹部の操作によるもの,Q14 12 00,,
K525-2 1,胸壁外皮膚管形成吻合術 頸部、胸部、腹部の操作によるもの,Q14 34 04,,
K525-2 2,胸壁外皮膚管形成吻合術  胸部、腹部の操作によるもの,Q14 34 00,,
K525-2 3,胸壁外皮膚管形成吻合術  腹部の操作によるもの,Q14 34 00,,
K525-2 4,胸壁外皮膚管形成吻合術  バイパスのみ作成する場合,Q14 34 00,,
K525-3,非開胸食道抜去術（消化管再建手術を併施するもの）,Q12 12 00,,
K526 1,食道腫瘍摘出術 内視鏡によるもの,Q14 10 21,,
K526 2,食道腫瘍摘出術 開胸又は開腹手術によるもの,Q14 10 00,,
K526 3,食道腫瘍摘出術 腹腔鏡下、縦隔鏡下又は胸腔鏡下によるもの,Q14 10 11,,
K526-2 1,内視鏡的食道粘膜切除術 早期悪性腫瘍粘膜切除術,Q14 11 21,,
K526-2 2,内視鏡的食道粘膜切除術 早期悪性腫瘍粘膜下層剥離術,Q14 11 21,,
K526-3,内視鏡的表在性食道悪性腫瘍光線力学療法,Q12 18 21,,
K526-4,内視鏡的食道悪性腫瘍光線力学療法,Q12 18 21,,
K527 1,食道悪性腫瘍手術（単に切除のみのもの） 頸部食道の場合,Q13 11 00,,
K527 2,食道悪性腫瘍手術（単に切除のみのもの） 胸部食道の場合,Q14 11 00,,
K528,先天性食道閉鎖症根治手術,Q12 33 00,腸管間置術を行わない場合,
K528,先天性食道閉鎖症根治手術,Q12 43 00,腸管間置術を行う場合,
K528-2,先天性食道狭窄症根治手術,Q12 33 00,,
K528-3,胸腔鏡下先天性食道閉鎖症根治手術,Q12 33 11,,
K529 1,食道悪性腫瘍手術（消化管再建手術を併施するもの） 頸部、胸部、腹部の操作によるもの,Q14 13 00,,
K529 2,食道悪性腫瘍手術（消化管再建手術を併施するもの） 胸部、腹部の操作によるもの,Q14 13 00,,
K529 3,食道悪性腫瘍手術（消化管再建手術を併施するもの） 腹部の操作によるもの,Q15 13 00,,
K529-2 1,胸腔鏡下食道悪性腫瘍手術 頸部、胸部、腹部の操作によるもの,Q14 13 11,通常の胸腔鏡下手術の場合,
K529-2 1,胸腔鏡下食道悪性腫瘍手術 頸部、胸部、腹部の操作によるもの,Q14 13 1R,ロボット支援下手術の場合,
K529-2 2,胸腔鏡下食道悪性腫瘍手術 胸部、腹部の操作によるもの,Q14 13 11,通常の胸腔鏡下手術の場合,
K529-2 2,胸腔鏡下食道悪性腫瘍手術 胸部、腹部の操作によるもの,Q14 13 1R,ロボット支援下手術の場合,
K529-3,縦隔鏡下食道悪性腫瘍手術,Q14 13 11,,
K530,食道アカラシア形成手術,Q16 33 00,,
K530-2,腹腔鏡下食道アカラシア形成手術,Q16 33 11,,
K530-3,内視鏡下筋層切開術,Q16 33 21,,
K531 1,食道切除後２次的再建術 皮弁形成によるもの,Q13 12 00,,
K531 2,食道切除後２次的再建術 消化管利用によるもの,Q13 12 00,,
K532 1,食道・胃静脈瘤手術 血行遮断術を主とするもの,T67 20 00,,
K532 2,食道・胃静脈瘤手術 食道離断術を主とするもの,T67 15 00,,
K532-2,食道静脈瘤手術(開腹),Q22 20 00,,
K532-3,腹腔鏡下食道静脈瘤手術（胃上部血行遮断術）,Q22 20 11,,
K533,食道・胃静脈瘤硬化療法（内視鏡によるもの）（一連として）,T67 18 21,,
K533-2,内視鏡的食道・胃静脈瘤結紮術,T67 20 21,,
K534 1,横隔膜縫合術 経胸又は経腹,P51 30 00,,
K534 2,横隔膜縫合術 経胸及び経腹,P51 30 00,,
K534-2 1,横隔膜レラクサチオ手術 経胸又は経腹,P51 36 00,,
K534-2 2,横隔膜レラクサチオ手術 経胸及び経腹,P51 36 00,,
K534-3,胸腔鏡下（腹腔鏡下を含む。）横隔膜縫合術,P51 30 11,,
K535 1,胸腹裂孔ヘルニア手術 経胸又は経腹,P51 35 00,,
K535 2,胸腹裂孔ヘルニア手術 経胸及び経腹,P51 35 00,,
K536,後胸骨ヘルニア手術,P51 35 00,,
K537 1,食道裂孔ヘルニア手術 経胸又は経腹,Q16 36 00,,
K537 2,食道裂孔ヘルニア手術 経胸及び経腹,Q16 36 00,,
K537-2,腹腔鏡下食道裂孔ヘルニア手術,Q16 36 11,,
K538,心膜縫合術,N13 30 00,,
K538-2,心筋縫合止血術（外傷性）,N12 20 00,,
K539,心膜切開術,N13 16 00,,
K539-2,心膜嚢胞、心膜腫瘍切除術,N13 10 00,,
K539-3,胸腔鏡下心膜開窓術,N13 16 11,,
K540,収縮性心膜炎手術,N13 15 00,,
K541,試験開心術,N11 14 00,,
K542,心腔内異物除去術,N1D 17 00,,
K543,心房内血栓除去術,N1A 17 00,,
K544 1,心腫瘍摘出術、心腔内粘液腫摘出術 単独のもの,N1D 10 00,,
K544 2,心腫瘍摘出術、心腔内粘液腫摘出術 冠動脈血行再建術（１吻合）を伴うもの,N1D 10 00,,
K544 3,心腫瘍摘出術、心腔内粘液腫摘出術 冠動脈血行再建術（２吻合以上）を伴うもの,N1D 10 00,,
K545,開胸心臓マッサージ,N11 50 00,,
K546 1,経皮的冠動脈形成術 急性心筋梗塞に対するもの,T32 33 13,,
K546 2,経皮的冠動脈形成術 不安定狭心症に対するもの,T32 33 13,,
K546 3,経皮的冠動脈形成術 その他のもの,T32 33 13,,
K547,経皮的冠動脈粥腫切除術,T32 10 13,,
K548 1,経皮的冠動脈形成術（特殊カテーテルによるもの） 高速回転式経皮経管アテレクトミーカテーテルによるもの,T32 33 23,,
K548 2,経皮的冠動脈形成術（特殊カテーテルによるもの） エキシマレーザー血管形成用カテーテルによるもの,T32 33 13,,
K549 1,経皮的冠動脈ステント留置術 急性心筋梗塞に対するもの,T32 33 13,,
K549 2,経皮的冠動脈ステント留置術 不安定狭心症に対するもの,T32 33 13,,
K549 3,経皮的冠動脈ステント留置術 その他のもの,T32 33 13,,
K550,冠動脈内血栓溶解療法,T32 17 13,,
K550-2,経皮的冠動脈血栓吸引術,T32 17 13,,
K551 1,冠動脈形成術（血栓内膜摘除） １箇所のもの,T32 10 00,,
K551 2,冠動脈形成術（血栓内膜摘除） ２箇所以上のもの,T32 10 00,,
K552 1,冠動脈、大動脈バイパス移植術 １吻合のもの,T32 33 00,,
K552 2,冠動脈、大動脈バイパス移植術 ２吻合以上のもの,T32 33 00,,
K552-2 1,冠動脈、大動脈バイパス移植術（人工心肺を使用しないもの） １吻合のもの,T32 33 00,,
K552-2 2,冠動脈、大動脈バイパス移植術（人工心肺を使用しないもの） ２吻合以上のもの,T32 33 00,,
K553 1,心室瘤切除術（梗塞切除を含む。） 単独のもの,N19 10 00,,
K553 2,心室瘤切除術（梗塞切除を含む。） 冠動脈血行再建術（１吻合）を伴うもの,N19 10 00,,
K553 3,心室瘤切除術（梗塞切除を含む。） 冠動脈血行再建術（２吻合以上）を伴うもの,N19 10 00,,
K553-2 1,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術 単独のもの,N17 33 00,心室中隔穿孔閉鎖術の場合,
K553-2 1,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術 単独のもの,N1G 33 00,左室形成術又は左室自由壁破裂修復術の場合,
K553-2 2,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術 冠動脈血行再建術（１吻合）を伴うもの,N17 33 00,心室中隔穿孔閉鎖術の場合,
K553-2 2,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術 冠動脈血行再建術（１吻合）を伴うもの,N1G 33 00,左室形成術又は左室自由壁破裂修復術の場合,
K553-2 3,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術 冠動脈血行再建術（２吻合以上）を伴うもの,N17 33 00,心室中隔穿孔閉鎖術の場合,
K553-2 3,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術 冠動脈血行再建術（２吻合以上）を伴うもの,N1G 33 00,左室形成術又は左室自由壁破裂修復術の場合,
K554 1,弁形成術 1弁のもの,N1M 33 00,大動脈弁の場合,
K554 1,弁形成術 1弁のもの,N1L 33 00,僧帽弁の場合,
K554 1,弁形成術 1弁のもの,N1J 33 00,三尖弁の場合,
K554 1,弁形成術 1弁のもの,N1K 33 00,肺動脈弁の場合,
K554 2,弁形成術 2弁のもの,N1N 33 00,,
K554 3,弁形成術 3弁のもの,N1N 33 00,,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1L 33 11,僧帽弁の場合で、通常の胸腔鏡下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1L 33 1R,僧帽弁の場合で、ロボット支援下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1M 33 11,大動脈弁の場合で、通常の胸腔鏡下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1M 33 1R,大動脈弁の場合で、ロボット支援下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1J 33 11,三尖弁の場合で、通常の胸腔鏡下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1J 33 1R,三尖弁の場合で、ロボット支援下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1K 33 11,肺動脈弁の場合で、通常の胸腔鏡下手術の場合,
K554-2 1,胸腔鏡下弁形成術 １弁のもの,N1K 33 1R,肺動脈弁の場合で、ロボット支援下手術の場合,
K554-2 2,胸腔鏡下弁形成術 ２弁のもの,N1N 33 11,通常の胸腔鏡下手術の場合,
K554-2 2,胸腔鏡下弁形成術 ２弁のもの,N1N 33 1R,ロボット支援下手術の場合,
K555 1,弁置換術 1弁のもの,N1M 33 00,大動脈弁の場合,
K555 1,弁置換術 1弁のもの,N1L 33 00,僧帽弁の場合,
K555 1,弁置換術 1弁のもの,N1J 33 00,三尖弁の場合,
K555 1,弁置換術 1弁のもの,N1K 33 00,肺動脈弁の場合,
K555 2,弁置換術 2弁のもの,N1N 33 00,,
K555 3,弁置換術 3弁のもの,N1N 33 00,,
K555-2 1,経カテーテル大動脈弁置換術 経心尖大動脈弁置換術,N1M 33 04,,
K555-2 2,経カテーテル大動脈弁置換術 経皮的大動脈弁置換術,N1M 33 14,,
K555-3 1,胸腔鏡下弁置換術 １弁のもの,N1L 33 11,僧帽弁の場合,
K555-3 1,胸腔鏡下弁置換術 １弁のもの,N1M 33 11,大動脈弁の場合,
K555-3 1,胸腔鏡下弁置換術 １弁のもの,N1J 33 11,三尖弁の場合,
K555-3 1,胸腔鏡下弁置換術 １弁のもの,N1K 33 11,肺動脈弁の場合,
K555-3 2,胸腔鏡下弁置換術 ２弁のもの,N1N 33 11,,
K556,大動脈弁狭窄直視下切開術,N1M 33 00,,
K556-2,経皮的大動脈弁拡張術,N1M 33 13,,
K557,大動脈弁上狭窄手術,T52 33 00,,
K557-2,大動脈弁下狭窄切除術（線維性、筋肥厚性を含む。）,N1G 33 00,,
K557-3,弁輪拡大術を伴う大動脈弁置換術,N1M 33 00,,
K557-4,ダムス・ケー・スタンセル(DKS)吻合を伴う大動脈狭窄症手術,T52 33 00,,
K558,ロス手術（自己肺動脈弁組織による大動脈基部置換術）,N1M 33 00,,
K559,閉鎖式僧帽弁交連切開術,N1L 33 00,,
K559-2,経皮的僧帽弁拡張術,N1L 33 13,,
K559-3,経皮的僧帽弁クリップ術,N1L 33 13,,
K560 1 イ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈 大動脈弁置換術又は形成術を伴うもの,T52 34 00,,
K560 1 ロ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈 人工弁置換術を伴う大動脈基部置換術,T52 34 00,,
K560 1 ハ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈 自己弁温存型大動脈基部置換術,T52 34 00,,
K560 1 ニ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈 その他のもの,T52 34 00,,
K560 2,大動脈瘤切除術（吻合又は移植を含む。） 弓部大動脈,T56 34 00,,
K560 3 イ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈及び弓部大動脈の同時手術 大動脈弁置換術又は形成術を伴うもの,T52 34 00,,
K560 3 ロ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈及び弓部大動脈の同時手術 人工弁置換術を伴う大動脈基部置換術,T52 34 00,,
K560 3 ハ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈及び弓部大動脈の同時手術 自己弁温存型大動脈基部置換術,T52 34 00,,
K560 3 ニ,大動脈瘤切除術（吻合又は移植を含む。） 上行大動脈及び弓部大動脈の同時手術 その他のもの,T52 34 00,,
K560 4,大動脈瘤切除術（吻合又は移植を含む。） 下行大動脈,T5F 34 00,,
K560 5,大動脈瘤切除術（吻合又は移植を含む。） 胸腹部大動脈,T55 34 00,,
K560 6,大動脈瘤切除術（吻合又は移植を含む。） 腹部大動脈（分枝血管の再建を伴うもの）,T72 34 00,,
K560 7,大動脈瘤切除術（吻合又は移植を含む。） 腹部大動脈（その他のもの）,T72 34 00,,
K560-2 1,オープン型ステントグラフト内挿術 弓部大動脈,T56 33 00,,
K560-2 2 イ,オープン型ステントグラフト内挿術 上行大動脈及び弓部大動脈の同時手術 大動脈弁置換術又は形成術を伴うもの,T52 33 00,,
K560-2 2 ロ,オープン型ステントグラフト内挿術 上行大動脈及び弓部大動脈の同時手術 人工弁置換術を伴う大動脈基部置換術,T52 33 00,,
K560-2 2 ハ,オープン型ステントグラフト内挿術 上行大動脈及び弓部大動脈の同時手術 自己弁温存型大動脈基部置換術,T52 33 00,,
K560-2 2 ニ,オープン型ステントグラフト内挿術 上行大動脈及び弓部大動脈の同時手術 その他のもの,T52 33 00,,
K560-2 3,オープン型ステントグラフト内挿術 下行大動脈,T5F 33 00,,
K561 1,ステントグラフト内挿術 血管損傷の場合,TF3 30 13,,
K561 2 イ,ステントグラフト内挿術 １以外の場合 胸部大動脈,T54 33 13,,
K561 2 ロ,ステントグラフト内挿術 １以外の場合 腹部大動脈,T72 33 13,,
K561 2 ハ,ステントグラフト内挿術 １以外の場合 腸骨動脈,T84 33 13,,
K562 1,動脈管開存症手術 経皮的動脈管開存閉鎖術,T48 35 14,,
K562 2,動脈管開存症手術 動脈管開存閉鎖術（直視下）,T48 15 00,,
K562-2,胸腔鏡下動脈管開存閉鎖術,T48 35 11,,
K563,肺動脈絞扼術,T41 36 00,,
K564,血管輪又は重複大動脈弓離断手術,T56 15 00,,
K565,巨大側副血管手術(肺内肺動脈統合術),T47 33 00,,
K566,体動脈肺動脈短絡手術（ブラロック手術、ウォーターストン手術）,N11 33 00,,
K567 1,大動脈縮窄（離断）症手術 単独のもの,T56 33 00,,
K567 2,大動脈縮窄（離断）症手術 心室中隔欠損症手術を伴うもの,N11 33 00,,
K567 3,大動脈縮窄（離断）症手術 複雑心奇形手術を伴うもの,N11 33 00,,
K567-2,経皮的大動脈形成術,T51 33 13,,
K568 1,大動脈肺動脈中隔欠損症手術 単独のもの,N11 33 00,,
K568 2,大動脈肺動脈中隔欠損症手術 心内奇形手術を伴うもの,N11 33 00,,
K569,三尖弁手術（エプスタイン氏奇形、ウール氏病手術）,N11 33 00,,
K570 1,肺動脈狭窄症、純型肺動脈弁閉鎖症手術 肺動脈弁切開術（単独のもの）,N1K 33 00,,
K570 2,肺動脈狭窄症、純型肺動脈弁閉鎖症手術 右室流出路形成又は肺動脈形成を伴うもの,N1F 33 00,,
K570-2,経皮的肺動脈弁拡張術,N1K 33 13,,
K570-3,経皮的肺動脈形成術,T41 33 13,,
K571 1,肺静脈還流異常症手術 部分肺静脈還流異常,N11 33 00,,
K571 2 イ,肺静脈還流異常症手術 総肺静脈還流異常 心臓型,N11 33 00,,
K571 2 ロ,肺静脈還流異常症手術 総肺静脈還流異常 その他のもの,N11 33 00,,
K572,肺静脈形成術,N11 33 00,,
K573 1,心房中隔欠損作成術 経皮的心房中隔欠損作成術（ラシュキンド法）,N16 33 13,,
K573 2,心房中隔欠損作成術 心房中隔欠損作成術,N16 33 00,,
K574 1,心房中隔欠損閉鎖術 単独のもの,N16 33 00,,
K574 2,心房中隔欠損閉鎖術 肺動脈弁狭窄を合併するもの,N16 33 00,,
K574-2,経皮的心房中隔欠損閉鎖術,N16 35 13,,
K575,三心房心手術,N11 33 00,,
K576 1,心室中隔欠損閉鎖術 単独のもの,N17 33 00,,
K576 2,心室中隔欠損閉鎖術 肺動脈絞扼術後肺動脈形成を伴うもの,N17 33 00,,
K576 3,心室中隔欠損閉鎖術 大動脈弁形成を伴うもの,N17 33 00,,
K576 4,心室中隔欠損閉鎖術 右室流出路形成を伴うもの,N17 33 00,,
K577 1,バルサルバ洞動脈瘤手術 単独のもの,N11 33 00,,
K577 2,バルサルバ洞動脈瘤手術 大動脈閉鎖不全症手術を伴うもの,N11 33 00,,
K578,右室ニ腔症手術,N11 33 00,,
K579 1,不完全型房室中隔欠損症手術 心房中隔欠損パッチ閉鎖術（単独のもの）,N18 33 00,,
K579 2,不完全型房室中隔欠損症手術 心房中隔欠損パッチ閉鎖術及び弁形成術を伴うもの,N11 33 00,,
K579-2 1,完全型房室中隔欠損症手術 心房及び心室中隔欠損パッチ閉鎖術を伴うもの,N11 33 00,,
